"asv" "LFC_Intercept" "LFC_FractionViable_Cell" "se_Intercept" "se_viable" "W_Intercept" "W_viable" "p_Intercept" "p_viable" "adj_p_Intercept" "adj_p_viable" "DA_Intercept" "DA_Fraction_Viable_cells_Active"
"23" "89fe561433ce9c6fcaf90d8deb88271b" 1.22983468535407 -0.365670330844565 0.768056457668069 0.813311367016022 1.60122953602659 -0.449606811947289 0.109326089264099 0.652993975440003 1 1 FALSE FALSE
"24" "ef3973c11f25271f8f1f48a5f7d21e39" -0.724481079285798 -2.49397567738489 0.745421482968274 0.779107385461398 -0.971907968631263 -3.20106794509197 0.331096335130879 0.00136919241732634 1 0.675304661279856 FALSE FALSE
"25" "c09563e31635d061641ff75dc777f7a9" 3.05318506904964 -1.67788645311287 0.248926185692139 0.308674581149006 12.2654234248609 -5.43577785662535 1.38884375982183e-34 5.45578927567101e-08 7.09699161268957e-32 3.12071146568382e-05 TRUE TRUE
"26" "067b8e7fc5a9eeec4a1c1be27c0a853d" 3.00958783353258 -1.17769811771665 0.274684252798348 0.349022496622936 10.9565357419378 -3.37427566736182 6.18207485115943e-28 0.000740102117405711 3.10958365013319e-25 0.370791160820261 TRUE FALSE
"27" "9b5bebe83b92a72369289b77cdcb0171" 1.82686100681113 -0.160158435889027 0.93022166275827 0.965728716488045 1.9638985845526 -0.165842056008707 0.0495418540462817 0.868281248461719 1 1 FALSE FALSE
"28" "56acd54962aaed6383d2cc96c94dce56" 4.11808992218551 -2.46109484685264 0.205632899783871 0.279239789370727 20.0264156490221 -8.81355358560744 3.24167383228874e-89 1.21240118259422e-18 1.91582923488264e-86 7.27440709556532e-16 TRUE TRUE
"29" "801b1df1cbf083d60d4ae99fcef32080" 0.624833249314937 -0.935031141225532 0.455603198624339 0.523334468809545 1.37144175282697 -1.78667983278933 0.1702372892988 0.073989250431139 1 1 FALSE FALSE
"30" "4db23a5f34dc9d4426fed4d6b8555286" 3.26869081147923 -1.34067407640026 0.383837892629636 0.496114414480437 8.51581064361767 -2.702348565712 1.65428955947923e-17 0.00688515401730433 7.9902185722847e-15 1 TRUE FALSE
"31" "ab7891e0f88bc191745db487ec7c6965" 2.86025733213644 -1.45548209108792 0.674949227908982 0.759305909335818 4.23773702356491 -1.91685863785923 2.25784006947024e-05 0.0552558930420856 0.0100473883091426 1 FALSE FALSE
"32" "dca3e8091dbf363d5a211f80848dd7c2" 1.57261076850565 -0.431837723488575 0.853199015728365 0.929410533923526 1.84319336932559 -0.464636140571339 0.0653007826666289 0.642192046604897 1 1 FALSE FALSE
"33" "886e3b609eb490e1bbbc69c1b296245e" 2.03609893438685 -0.961477458256344 1.12279027941341 1.17675818063947 1.81342764692494 -0.817056107257197 0.0697658886289689 0.413896364928957 1 1 FALSE FALSE
"34" "ff0657f7d2bbcebca1ad6be54e887f24" 2.95694510661643 -0.958642864700381 0.17364738062469 0.293204645150444 17.0284463605436 -3.26953505190376 5.05279869500009e-65 0.00107724389719183 2.94578163918506e-62 0.534312973007148 TRUE FALSE
"35" "dd03be4f06e6cdba256a582ce3cb770e" 0.884716717874522 0.422790137867595 1.25199631964945 1.28576884125832 0.70664482314312 0.328822821257536 0.47978722661631 0.742289612553455 1 1 FALSE FALSE
"36" "77f48eb276896ac721d9660445ccd696" 2.80221076655579 -2.41098745869976 0.222405958603133 0.364900038247573 12.5995309844919 -6.60725460670952 2.12403770895716e-36 3.91512387971611e-11 1.08963134469502e-33 2.29426259351364e-08 TRUE TRUE
"37" "a799adf1c40ad36daa84625bd855e8ee" 3.52329760163061 -1.6763612632595 0.313478663166889 0.412263901219624 11.2393537921746 -4.06623344488863 2.6128793723515e-29 4.77790766233246e-05 1.31689120366516e-26 0.025466247840232 TRUE FALSE
"38" "5885af175ec4f654299f2d07d249b932" 1.79775469126215 -1.86232618974588 0.911255365413852 1.23165873372091 1.97283303835 -1.51204724065057 0.0485145877013156 0.130521845139703 1 1 FALSE FALSE
"39" "60d03e4a869bcab5dcad1a09671732d9" 2.05890618762031 -0.125520664083294 0.369680690635886 0.445479835905669 5.56941771580981 -0.281765085569155 2.55592058605793e-08 0.778123644313181 1.17827939017271e-05 1 TRUE FALSE
"40" "90679102b11569080621aff73401835f" 2.94560389499236 -1.78146665842751 0.297064366644015 0.387740097969725 9.91570927294085 -4.59448653300389 3.55720832867188e-23 4.33816141654127e-06 1.76793253934992e-20 0.00239032694051424 TRUE FALSE
"41" "3585021835f92062e3905fda1086a40f" 3.52551162720803 -1.69868730840528 0.190512689034059 0.238447569370986 18.5053900875745 -7.12394474343497 1.86821494625872e-76 1.04881105050672e-12 1.10224681829265e-73 6.21944952950488e-10 TRUE TRUE
"42" "7774b77bbabdd9fdb09f14add8d48a0f" 3.19101518036452 -1.38460143732497 0.133660873798265 0.191623560552496 23.8739661778713 -7.2256325544356 5.71025904499883e-126 4.98774688961468e-13 3.3976041317743e-123 2.96272165243112e-10 TRUE TRUE
"43" "9917aad30db606e51788a6b011ce3b73" 2.9488618618176 -0.951854860035214 0.359866827490816 0.412720300688621 8.1943142200092 -2.30629522814131 2.52025898771538e-16 0.0210941416012339 1.20468379612795e-13 1 TRUE FALSE
"44" "0b382f07639028ea960c7b5099ce7fd8" 1.50698221831943 -0.0548403607355945 0.967769059136185 1.03130648183711 1.5571713148843 -0.0531756191795721 0.119429816902754 0.957591981200815 1 1 FALSE FALSE
"45" "e2b0e8123407c0522e65cc247a76628f" 3.42240872618891 -1.91124632582636 0.382511597636203 0.550030662398564 8.94720250925273 -3.47479960024742 3.64604974181876e-19 0.000511235119314681 1.78656437349119e-16 0.259196205492543 TRUE FALSE
"46" "05e8b422087270ed4fcfaf95cd8b94a9" 3.06228778688846 -1.80198110122016 0.141875199647619 0.264046118402503 21.5843769347595 -6.82449381237744 2.51860349427763e-103 8.82358770417944e-12 1.49101326861236e-100 5.22356392087423e-09 TRUE TRUE
"47" "1b86f9be5bce7a20bcf239e2b9d628b3" 3.33624570962026 -1.56429906343114 0.144969738862739 0.257494451883809 23.0133939385729 -6.07507871329599 3.42314090073015e-117 1.23926917564978e-09 2.02992255413298e-114 7.2249392940382e-07 TRUE TRUE
"48" "8ad25d9768193b89b090ec9114491d2b" 3.05797704274301 -1.30531443923915 0.213365780484441 0.269605777328706 14.3320875343739 -4.84156701748903 1.37911916019538e-46 1.28819214845172e-06 7.17141963301598e-44 0.000722675795281413 TRUE TRUE
"49" "bd9e32dc89a09a760224cc54299ae80a" 2.75475275540632 -0.793281233713592 0.350694088677202 0.406703523742665 7.85514453864074 -1.9505147789561 3.99311395513344e-15 0.0511147936297837 1.90072224264352e-12 1 TRUE FALSE
"50" "d0e949748d90852de1e6e0cc35a5551c" 3.07863687691905 -1.99722141349242 0.589373408359158 0.648517254197412 5.22357614587687 -3.0796735176524 1.75500246582004e-07 0.00207227619365458 8.00281124413937e-05 1 TRUE FALSE
"51" "37061265fc4d03ca3b4b2c887241569c" 1.58430155591005 -1.50915575009401 0.897025154779967 1.23116206982253 1.76617294115756 -1.22579779468966 0.0773668391940416 0.220274777306525 1 1 FALSE FALSE
"52" "e5b107bda5e461089358a3f44462f6fb" 0.328427332900503 -1.5436816208956 0.905392734511738 1.19148510450565 0.362745712861963 -1.29559456098789 0.716794848291127 0.195115203967994 1 1 FALSE FALSE
"53" "6c178cce4595cdbd601c6a678885170e" 3.20749317445931 -1.64963927076186 0.17858570481705 0.22283401114549 17.9605258872494 -7.40299589942222 3.97028384732729e-72 1.33145862752838e-13 2.33849718607577e-69 7.93549342006917e-11 TRUE TRUE
"54" "3e37cbf592eed8db558988be92d6cc49" 2.15627912039203 -2.05716602727295 1.14176044838148 1.38035570831912 1.88855650364199 -1.49031587646201 0.0589512799538317 0.136141199912074 1 1 FALSE FALSE
"55" "d44941abf249d26879031652f08ac1bb" 1.76979634381589 -0.800798682485209 0.930119568439213 0.994590355379593 1.90276218657102 -0.805154281010072 0.0570715833763867 0.420730655455072 1 1 FALSE FALSE
"56" "78e5ccc389e44b75d744c3a58289d336" 2.46642048752952 -2.15938304643463 0.634439220095409 0.688542546072919 3.88755992600617 -3.13616501805242 0.000101256993858546 0.00171172859501191 0.0443505633100431 0.838747011555837 FALSE FALSE
"57" "42944b63b57b078269d79c0c3a403454" 2.89097711124115 -1.25808480056894 0.161657075070682 0.285459196729537 17.8833936589358 -4.40723162883742 1.58865951640625e-71 1.04700204759657e-05 9.34131795646873e-69 0.00568522111844938 TRUE FALSE
"58" "9b13fa4948cd7bcb56dd1d90bd988fe1" 0.685581634172136 0.936593886873346 1.08543134865718 1.13953719390306 0.631621368795261 0.821907254878965 0.52763431989658 0.411129683636673 1 1 FALSE FALSE
"59" "66646c0a0310584ae1c3c72a818dfc57" 2.02519828589736 -0.600819507015987 1.09049500944842 1.14525788948831 1.85713668412084 -0.524615034334693 0.0632917102524681 0.599850833221232 1 1 FALSE FALSE
"60" "ccde375b6b026cb8fd505e80c20098ec" 2.94599077635197 -2.34890755380751 0.233472101164343 0.90590185981188 12.618170486581 -2.59289406282408 1.67671396963289e-36 0.00951720812934751 8.61830980391306e-34 1 TRUE FALSE
"61" "d3c2200563032dd40cc2d16559bc21c4" 2.2480578442301 -0.446231681526037 1.04228277440786 1.08510241946946 2.15685982674641 -0.411234620363499 0.0310165879228974 0.680900504740243 1 1 FALSE FALSE
"62" "6a3b81ace6a9a68bc16486f410c773e4" 2.43155836696281 -2.11426664378901 0.207172879812871 0.266652590874684 11.7368565285144 -7.92891843598336 8.24960190326296e-32 2.21062671252549e-15 4.18254816495432e-29 1.32195477409025e-12 TRUE TRUE
"63" "26247a18506b8b2385fcb6460cac1500" 3.10169502293936 -2.42127994942464 0.0530115978990774 0.157378975783685 58.5097440157211 -15.385028002423 0 2.06287238850359e-53 0 1.24803779504467e-50 TRUE TRUE
"64" "f65682676bf983a13ae61071e3baeff2" 2.59212394172979 -1.40949297947255 0.210442930827493 0.455392091749074 12.3174674080863 -3.09511957939136 7.29494032104646e-35 0.00196733563489629 3.73500944437579e-32 0.958092454194491 TRUE FALSE
"65" "239a527610549a988dabae430f3e08db" 3.6409628154056 -3.33834125179528 0.304962102447827 0.927278264160277 11.939066481313 -3.60015044116062 7.40496001860073e-33 0.000318033119689689 3.76912464946777e-30 0.1634690235205 TRUE FALSE
"66" "27b59a42d3cd77fb4d56c2d130fe3634" 3.30674221620762 -2.06734402095847 0.640375260228656 0.687006340105227 5.1637569743511 -3.00920661174949 2.42041906560575e-07 0.00261930922597316 0.000110129067485061 1 TRUE FALSE
"67" "ac04a69869da1097e8f92cba52ea312e" 2.66334266593285 -1.14268905289508 0.251103253484974 0.400831782512525 10.606563750048 -2.85079452964631 2.77777756439674e-26 0.00436101403294271 1.38888878219837e-23 1 TRUE FALSE
"68" "e0a2b1150a6c0137d9423fdb736dc5ce" 1.5123078634954 -0.583502483810249 0.907682213073096 0.957401888449282 1.66612041275465 -0.609464521482569 0.0956894335798739 0.54221658217983 1 1 FALSE FALSE
"69" "97c750ac5f4fe9f454e9880f7706940e" 0.720961869093677 1.45808340839653 1.14826720115622 1.20482401838321 0.627869426530446 1.21020446650224 0.530089480808494 0.226200444643619 1 1 FALSE FALSE
"70" "c1d35969bf604849c6e2adec680d8ef8" 1.07932891539673 -2.12921174894068 0.761839363481242 0.944377464826898 1.41674080801589 -2.25461939557289 0.156558721297544 0.0241572289594007 1 1 FALSE FALSE
"71" "cf7a93f201b1d86d761150a8db411345" 2.29465963812404 -0.592488381987003 0.24232968698147 0.338550589615481 9.46916437150971 -1.75007340161463 2.82091262410946e-21 0.0801056487520738 1.39353083631007e-18 1 TRUE FALSE
"72" "aa21628e6c517a6999c416e1fb0702c2" 2.64911005551996 -0.98381778576712 0.394850715632207 0.450493079456225 6.70914335631478 -2.18386881093635 1.95770269750943e-11 0.0289718894324064 9.16204862434411e-09 1 TRUE FALSE
"73" "f6a7e105657a2c8e57f686ad1f5366f4" 3.25032839632841 -1.68814246440536 0.278486970467809 0.329668506279261 11.6713840897778 -5.12072713119688 1.78495336498653e-31 3.04359784724871e-07 9.03186402683186e-29 0.000171963278369552 TRUE TRUE
"74" "1f27eb8ef93c63e4fbd63838b308e92e" 1.85250696079188 -0.251272800712445 0.971539405766811 1.0366566576153 1.90677490773495 -0.242387678568975 0.0565497419889857 0.808479780844694 1 1 FALSE FALSE
"75" "d00bdb7a37402d864b086dd2a0e7d12d" 2.4985173659638 -1.53946173592512 0.14501194673352 0.260810073692351 17.22973466838 -5.90261608430452 1.58878428210593e-66 3.57782198427868e-09 9.29438805031971e-64 2.06798110691307e-06 TRUE TRUE
"76" "1c36b399b20da765eff7c2fb569c4dcb" 0.944957655765381 0.502597848432516 1.20952327409805 1.25845723619118 0.78126454943171 0.399376183773767 0.434646915815389 0.689616039857073 1 1 FALSE FALSE
"77" "9f9aec9e6ea1a095f866295f88499642" 2.79146559974273 -1.190206389347 0.0870781403824733 0.228075435101082 32.0570189887126 -5.21847689918691 1.75265968371511e-225 1.80400473439594e-07 1.05159581022907e-222 0.000102647869387129 TRUE TRUE
"78" "b7f4d8028482a2f1898705b967bcbfb7" 0.42244013862597 0.750236780849589 1.0741063043025 1.12120957741649 0.393294534194447 0.669131619958418 0.694101954737876 0.503411521128923 1 1 FALSE FALSE
"79" "be4ef67fd3f88d320fb0916219687e94" 2.07838390743434 -0.60195241236862 0.676988178946063 0.723017573410595 3.07004460649516 -0.832555714419374 0.00214026802793842 0.405095343984565 0.916034715957645 1 FALSE FALSE
"80" "86aaf880dcae99a9d0580e89d7b43f59" 0.983776853910753 0.846958195889961 0.675961847352847 0.717356472805947 1.45537334357457 1.18066571920244 0.145565931923485 0.237735544904682 1 1 FALSE FALSE
"81" "909024be9f39b0709db7328526f950b2" 1.75012092241241 -0.588376236116097 0.982309645820712 1.02456953260725 1.78163874279194 -0.574266769985676 0.0748081622296904 0.565787292229474 1 1 FALSE FALSE
"82" "6cada2f9db1e861004c9e71ae776527d" 0.492658812181908 -1.17310740582734 1.03993384447597 1.44982948292861 0.473740531475983 -0.809134742837279 0.635684946394958 0.418437645981785 1 1 FALSE FALSE
"83" "47a7328f54b6d17e1d6a2f25ea90f568" 3.08790167703449 -2.05638790724175 0.287877393157253 0.461142587665683 10.726447266902 -4.45933202060396 7.64803019810793e-27 8.22154786031474e-06 3.83166312925207e-24 0.00448896513173185 TRUE FALSE
"84" "222dcdfe27212c880cc39f637029b355" 1.96441062593786 -0.513752493300541 0.97420347645704 1.0225421031149 2.01642744396888 -0.502426737965637 0.0437552981571415 0.615367374785162 1 1 FALSE FALSE
"85" "6308ee83d74810e8123a63a8acbaa79a" 1.91013787544484 -2.67104475170876 1.10512401834502 1.46468888676576 1.72843757237795 -1.82362601084985 0.0839098042437551 0.0682086314747217 1 1 FALSE FALSE
"86" "8bb807f4f8d34064553036042ca40fb3" 1.88217617670038 -0.731497608088888 0.936431492829778 0.975644278037293 2.00994540562992 -0.749758518094775 0.0444369673597101 0.453400156405106 1 1 FALSE FALSE
"87" "f03d8472c2555bd6e70a237210efc9e2" 0.362765615863123 0.433615306265196 1.07150870582866 1.11244794445014 0.338555920161726 0.389784806047284 0.734944294015185 0.696695679927928 1 1 FALSE FALSE
"88" "5cc0160eb98ed7d43d80d5cc27eb7c68" 1.64497385499181 -5.10455346818262e-05 0.947760160477232 0.992085306187107 1.73564359802116 -5.14527675830721e-05 0.082626872028779 0.999958946631153 1 1 FALSE FALSE
"89" "bee818fd61abd18b54ee1c1e33f8ea51" 1.48733013577283 -4.70578689244353 1.21497456496253 1.24796470272394 1.2241656563557 -3.77076922301743 0.220889742016727 0.000162745123030957 1 0.0851156993451907 FALSE FALSE
"90" "adb1c0dfcae0a07f1a029ea88814de83" 0.108570048258003 0.385010699739592 0.799830251983777 1.16854347710645 0.13574136260628 0.329479139871591 0.892025747696181 0.741793558544142 1 1 FALSE FALSE
"91" "c75e6a63579c2b9c5bdaa83e0488f560" 0.785304666320382 -0.578834471971999 1.23589525439593 1.27168474480341 0.635413610924669 -0.455171357789216 0.525158693338653 0.648985964670221 1 1 FALSE FALSE
"92" "da9e01bab91db45708b18683225df107" 1.21627424796883 -2.62753360767324 0.846013862970008 1.10494935763666 1.43765285795553 -2.37796745118998 0.15053257519843 0.0174083624790446 1 1 FALSE FALSE
"93" "97c062a4f480d7e7376f9fb634e67983" 1.97536519140405 -0.56424931728291 1.02697331617728 1.07081911622762 1.92348249003878 -0.52693242839248 0.0544194834445904 0.598240513440965 1 1 FALSE FALSE
"94" "216919f7dc9cdadf13a17073629d2f9e" 2.89940849933365 -3.22561912701398 0.307754378764314 1.12154813230128 9.4211770795115 -2.87604163754916 4.46059093433652e-21 0.00402696587596754 2.19907133062791e-18 1 TRUE FALSE
"95" "beefd21e4e85459af287208ec400cce7" -0.180793148914758 0.312400425302267 0.720282080515491 0.778998696542515 -0.251003258036584 0.401028174615459 0.801811590262745 0.688399380597295 1 1 FALSE FALSE
"96" "260a3adf777e0ca018bb700d28195d9a" 2.75800411551792 -2.03790474861523 0.39133918039167 0.481995421722385 7.04760538609395 -4.22805831087126 1.82022961625395e-12 2.35716709747696e-05 8.57328149255611e-10 0.012681558984426 TRUE FALSE
"97" "bafe930c8f8019dddab868bddc51f640" 2.47092511390519 -1.73612917468366 0.181295037195485 0.27365610104408 13.6293036595418 -6.34420050588969 2.68126452937954e-42 2.23583479845739e-10 1.3888950262186e-39 1.30796335709757e-07 TRUE TRUE
"98" "0d71b96e50601a992fe02713138be238" 0.501590579730586 -0.409757683890603 1.1268657400168 1.37143746340118 0.445120090103289 -0.298779707296604 0.656232971038661 0.765108135327565 1 1 FALSE FALSE
"99" "3f1d9d29797a2d68fec94185f3d1cab0" 2.72237815978075 -1.40687016122336 0.252375309055589 0.305043842144367 10.7870225893655 -4.61202609871908 3.96425292212405e-27 3.98762911568567e-06 1.99005496690627e-24 0.00220117127185849 TRUE FALSE
"100" "cc10323a14273677a0cc8a74198f37cd" -1.57478042470134 0.954044345475606 0.0986393619883021 0.6165418182889 -15.9650305208594 1.54741222278058 2.23932128164985e-57 0.121763875751545 1.3010456646343e-54 1 TRUE FALSE
"101" "0c5a79c80942b3c3d2d2aa0fd9f1e2b2" 0.905833700069597 0.494417138861911 1.19588661169485 1.24810943637114 0.757457848604745 0.396132842565009 0.448775609908115 0.692007031008624 1 1 FALSE FALSE
"102" "2af5c0ef9084662e2ca44bdb4b168904" 2.76486587738312 -3.30434439363693 0.214229410593542 0.750936200990258 12.9060985124443 -4.40029977151121 4.15842664691913e-38 1.08101435888517e-05 2.14574814981027e-35 0.00585909782515764 TRUE FALSE
"103" "a28b3879b0ecdadccb8eb1d09871c871" 1.20850160120132 -3.42483129905276 0.790028661802744 1.00781804791958 1.52969336383781 -3.39826351207203 0.126092647027591 0.000678150654627766 1 0.341787929932394 FALSE FALSE
"104" "c9fa5796c5d49cf56573eaf06b68f909" 1.9701107275987 -0.56721354381947 1.10308333926495 1.1470502914536 1.78600352074169 -0.494497536895846 0.0740986880804623 0.620954845451774 1 1 FALSE FALSE
"105" "c1413f07c7154238d3c042c1c46c6073" 1.48059778280318 0.210297678426989 0.836292714367292 0.87347800344122 1.77043008669918 0.240758986028824 0.0766555214087261 0.809741919056482 1 1 FALSE FALSE
"106" "721bec93178db8ac44d9855db64fd88d" 2.21189461523801 -1.4870239134018 0.129218531101948 0.224471768406891 17.1174722106453 -6.62454759436087 1.09947006559867e-65 3.48313280401533e-11 6.42090518309621e-63 2.044598955957e-08 TRUE TRUE
"107" "ea84219170dd157b11f4dfd3ae004b70" 0.297012998852098 -0.671074722241686 0.947441970669834 1.17105437728331 0.313489383040643 -0.573051717545765 0.753908885594174 0.56660967723123 1 1 FALSE FALSE
"108" "7277e67f2a2a90904b67ef7b2a5a28a0" -0.760256290195966 0.735911422959787 0.714669291314145 1.05545645703149 -1.06378754402333 0.697244702097485 0.287424955270129 0.485649667917884 1 1 FALSE FALSE
"109" "8b9aeba17d76b345a287fa96ebb407cc" 0.740002209335067 0.384767240376581 1.18115227556567 1.2192349696917 0.626508727658059 0.315580876485091 0.530981314129124 0.752320654803073 1 1 FALSE FALSE
"110" "bfbe52a9e10641173d2845169c3e5446" 2.26882729406829 -1.10497702676488 0.427313728913432 0.460302966202825 5.3095118189566 -2.40054292041644 1.09919256167874e-07 0.0163707707906466 5.03430193248861e-05 1 TRUE FALSE
"111" "9ecf8edcbba3c871af90138711545735" 0.198570731765854 0.799463331533724 0.896514619370884 0.950407049883629 0.221491905960439 0.841179925624093 0.82470943821624 0.400247144727347 1 1 FALSE FALSE
"112" "ec4e718859741275dcb72b99482de727" 2.80516949306608 -1.41865310221721 0.242835532965325 0.3058216810551 11.5517258072221 -4.63882448531047 7.23527750221889e-31 3.50396461111684e-06 3.65381513862054e-28 0.00193769242994761 TRUE FALSE
"113" "91c61a05f437458e574b1d4f9b3df5c1" 0.741426714613727 0.721264904772872 1.17560406486785 1.21420714777089 0.63067722949484 0.594021297022514 0.528251590573038 0.552497868748812 1 1 FALSE FALSE
"114" "2ff1f4a1ef124c1ea95c958d6b3793cc" 1.74988629076684 -0.445774579199542 0.904704199230659 0.950003023209948 1.93420821109807 -0.46923490589885 0.0530875332388551 0.638901737782827 1 1 FALSE FALSE
"115" "d185338e32063a691256e8aedde84de6" 1.41764254215715 -2.14294493415875 1.03377645607893 1.49557152910707 1.37132407477551 -1.4328602092594 0.170273954042013 0.151897790608098 1 1 FALSE FALSE
"116" "80725de75f47b0a6f7da6b938c784139" 2.92255129921826 -1.89527630825635 0.242410052429829 0.417076485663065 12.0562298053389 -4.54419362732295 1.79828119190717e-33 5.51459499227386e-06 9.17123407872655e-31 0.00303302724575062 TRUE FALSE
"117" "50224a2e7aa07e4a1283c1649cd0c8c9" 0.845430544364555 -2.48704731430004 0.633442126855784 1.08550761667799 1.33466106613562 -2.29113759874963 0.181987301745583 0.0219554566589007 1 1 FALSE FALSE
"118" "17b69ff2b4a1e92a9e5bba6036bbda51" 2.54219670142781 -1.32599778153451 0.286568240163972 0.329075878131326 8.87117393041598 -4.02945906902767 7.23788037998209e-19 5.59053486182244e-05 3.53932350581124e-16 0.0296298347676589 TRUE FALSE
"119" "fcbcd2f7caca898f9a0c0cd2ff293fac" -0.612243524273822 0.29190181379782 0.780200878162774 1.0412069633105 -0.784725500073186 0.280349463731709 0.432614528431837 0.779209405038115 1 1 FALSE FALSE
