asv LFC_Intercept LFC_FractionViable_Cell
55a69da74e2418c3286c019eae30672d 0.999490197317114 -0.201812732624429
f2aed719df9c518a4588d4692c737b46 1.8897432849850442 -1.6498165521109853
79d360be37eea4e43237b181b2d566e8 0.4265613421278287 -0.7721678132490425
2ec9af323acd4f7ff97d2251c3be13fa 1.8914689808235745 -1.4131211550452334
b4f3a9d08bb5579581c919e967379bae 2.0176443436575275 -3.4941090991138726
ef286f65e2cbe76702abd6535777ada7 0.5565099155650177 0.5565581894722493
f793e78f1b09979befca375e23553dba 3.0049253634366595 -3.6376560082838454
2fe543437ace998a31b862d7c36867ea -0.8386706799097267 -0.05654531387621975
a8a4477b911e7fa809cdd2aba347f1d4 1.7735461067616165 -0.5727895418969915
f36450b7be58ed2bd0a80aa3a306ef3e 0.580427631842594 -0.030722079881801312
d58948c566b2a2ca2fce09fc68d85a82 0.19564672182505682 -0.36093318965344023
9e445b9446e0db16325ae40c06609a48 0.5164048423548033 0.18485064598448142
41b7521cb410f66d5fadd01ddfbc3d66 3.2608113685078477 -2.6984468464725917
c58804699df33f8d1ae2aff473b2b01b 0.12858072517638663 -0.4208641775167212
a024bdf61d57a12710decc00a8a0b46a 2.149503164282869 -1.3947604001185194
ac548297ae5c1838f4ff5644ec456514 2.0525839299723585 -3.42871278110149
1ae807eaa911eb4fbbf338b5e7df573b 1.1592095849735857 -1.7680215991561372
aa5d3df9e9e7788ec8895251080d9cf8 2.00544835386377 -0.9623751908274764
22df7fb7009e07ca021c57372cad626a 0.5244275339849263 -0.7846040132538835
fd930b8248b49a590a077680d40a254c 0.21870915523786283 0.5264581611468961
fb2afd27a9e7c79a79f8b235361625fa 1.3311573303134412 -1.856610792364009
ec9b13d62705e56f051b35c9cddd6a31 2.729628852252646 -2.5595051142213405
aee6fd5b28c747dd53d906a10c54edfe 1.5892389823659672 -0.8083637989278798
18fa53dd36830141d6b2785332fe6551 0.007203771230961609 -1.2113184909115373
e8cfa4c5bdfd2fad37c8d7efd6e9a5d6 2.647295588504007 -2.0160313569696626
e8e2eba26f0f2d091387b81102419b0b 0.9704993975822651 0.359255342025953
7c3ff1f79e948d57b471f197528edd1a 0.6108631347163231 -0.30904014168339167
c815fb88d5d414ca5fa0e52944dc1eee -0.3271722780066515 1.8755092707494283
0f2586d3a03c5c577d9d7f9c6f0e0b6c 1.8031836434993367 -1.9620123945671097
09c5e4637f2ebfe80a9169b2b204df66 2.261111876113756 -2.3988207242394095
e1320550e12054657e740dedd0e5e79b 1.377727819815953 -0.25610117486655315
431ed7643c30574c1594edfc31a0aa61 1.3446939211559292 -1.5301432388482321
349f0ab34bec9959b6c48147f8a4b050 1.0078981134051141 -0.4977987599248601
449cb10fd1fdf9ebe003c490834565b3 0.9905100745006492 -0.8951147435078467
8288b331c399ffe8078d19354bf0f67e 1.7180155796236254 -2.685496363964966
b2aefa910bdea2ea89e1f9721078dce2 -0.7417292971575359 -0.29783195745105995
d7277a321232101be9aaf1700b628128 0.9140022717206535 0.169557542144803
ee49b2c458b7d8e54d794dac2230aaf1 2.480770781302028 -1.9757376506740787
e86213b522900cedbef6525d6ccd02d2 1.0008525985090055 -1.135949403249171
7033ac0193870528269ac1cf0a184669 0.8156096916066504 -1.934217970859858
f842f2308e785110999292842bb59f69 -0.057674027640308934 1.0313361098736502
4ffa98689316842c3e46e38d75cc228e 1.1715258062935114 -0.13405137336911754
c51b36e990a0800431cbe41b05ca6d71 0.17163002970846564 0.11433530825485527
0ff8521ae1d336a151940e9b0ae22608 1.2330756381970454 -1.355445163664632
4d2718a6cb2774d782d35b0fb3f43e58 3.1419276146425172 -4.470954348502367
5885499f4696dbd5dc144fd890757f98 0.4973531901521415 -1.4107759085455012
ac84a2e2977581e77fe69d9bab27a216 0.23520272312877988 -0.5920622711871588
0d7a6aa090ca7c1e5d12f57755507c53 2.823462064853607 -2.5578404832698287
22ff7822594d2b4f44277eff5294cbef 0.7063334835034154 -1.3876245269303908
46d037168cf341bfdb227f8803d21a7b 0.7545694363660607 -1.113972897306215
9caf0181bb03820abe0daf1fa2f17005 -1.5747804247013362 1.215020139402481
568829204293c74189be4e620b58092a 2.666567703134919 -2.891352259673362
0798dbd6c330d34948f8511523ea31fe 0.819329764439181 -1.0410318651786472
405e91e3b9c3e625f86a378d8fe3da0f 0.6705771317405715 0.37324111266758075
0214dffdc5fa3f9885a2877f63f80e59 1.9952193269291376 -0.7659845715723453
df60ba91864ca0fccad621f2b94776ca 1.1293728955654445 -1.3940564854410877
4da0682cd96d46be3e5bbdf7f320bcb9 0.49590354534910164 -0.45081696105372693
dd96606f22f83520866b8f28850d2f50 0.7743208040609066 -0.8893627711207436
b30df403ae1bdf86181489a909877f94 0.4898899493647231 -0.08061315168692085
4ef5af356668f0bb8c059cb4f7fe1e8c -0.6069801719743634 2.0106052109243584
63d0db67e1a70ca2992098f0b94519e3 -0.03927107330449786 -1.1963397535525884
16d4a8155e2011c59220a342a49ca87c -0.8664770886872818 2.076604235368639
b0b7c0a04458cad34f0dc1db4b46a928 0.8121726025312821 -0.444741108509739
a59a4bae99a9a80bd5b145026bb33e86 0.9576262285061983 -0.5666105154387919
3401be6b9a0fd990b095ac699fa1ff58 0.6522579786290437 -0.7121574403231747
7098a9d7e39d98d72bb9a35ac6a9837a 2.491148285524 -3.0899622187604265
8d55c58478fd09316afd18f95a6baff5 1.5810186242475441 -3.07466087030957
fbbbf8573ec4f09725dfe31a2bfc0dfe 1.0020574201179935 -3.0570919447960443
ba7a7245cb08cbfb6e02841cce87d60d 1.4863890214589732 -0.818410770321984
32f2b4bd4df58097f6f60c50ed3553f9 1.4494541631618563 -3.429029841611613
682c157f3e62293970ae5a1bb731ea26 1.4662195425757294 -0.7884228741659771
0b105d1ac59bb8f1e6eb2458077b3dc0 1.2707044257170201 -2.7798884686445087
c6116780d994bd7003ecf667bb205f45 -0.7006535343347157 1.7723364767586047
b29c5a68546675ccdd159c268cd07d8d -0.7083464490014046 2.118428739115933
5004e05d7e1995ad25876b8796e8d395 -0.750821208200254 -0.7179745659945136
456fe6ddf3e2bd0a8e4ee44a69403abe 1.91954719505802 -3.028599105220165
a0bf04900323daa34250d87b06b986e6 -0.78026696711435 2.25080836926699
3af4d38e7d99a5ca946133b87c320cf8 2.054219753493532 -1.309864843230955
40a9538175df1254bd60331d2f0cf1fc 1.3355404500038506 -0.9805596719011493
12e43b71471810b979174778e02bbf7f -0.4112903371619565 -0.6640829656916282
750661a1b21a1c079317ec3122ed559a 0.16292326740930907 -1.9269003455659919
597ee5fdbb72d52a95cddd2cf81c4ef6 0.48219703469803354 -1.1470686056875687
ca641333428b05c0ee24ba76732a5159 2.207190807613828 -2.792371511720299
e1bd8bca274c4b1222e356d712217441 -0.7329564672047182 0.02663279518694206
a62a2c137749da0b410ed30e36114bcc 0.9112809615507378 -0.30599500416445125
183b3d91423a443d9099dc0abf980e98 1.9247650886792913 -0.8964767121864627
4799b72312775e602d91e25b61777f29 -0.19743334054434247 -1.3754414486068531
da929655c7d6f91ea19228822c2d1267 2.003744986314144 -2.667488563774203
2af1f53667a666db3b8ea9733661a4f1 -0.9535537622543372 -0.005665722150552499
f657ad39b37e25354c76e09eff4652b0 -0.7006535343347163 0.6244030205852784
bcd302dbd1d09d4622699cef91c32e9c 2.3170814585499513 -2.413155967204281
185f4b33cdaf8bc34585e00627fbbe9a 0.2818568433979891 -1.090229932905105
d0dbf4b847331de6324ecf0dde4ee8da 2.308636211085587 -2.293679236645423
011faa47738e3986af15577e61e67135 -1.574780424701336 1.4170797353820936
07638cb4ea754c90440a502a1a0f4ec2 -0.9150160922975225 -0.219699959452488
00404f5c3d46f04005ca301eca590fb3 1.3490313307397086 -1.3630513493863798
2d6844beeb071857ad2269a1c6190b97 -0.25653053506040036 -0.7419115939246824
fe254a42aa086817dc2e1952ca8c7045 0.4059660649764618 0.17849358032371354
e94f45fe33118edb89d22a6cb622c7f1 -0.00750635377477149 -0.5490457607282144
c703fa941a059015df43bd49ee4c3783 1.0455255456948485 -1.1588147091805368
c68b9af6188505e32d0a4de55a162a28 -0.7909068707190493 0.5963884195197022
e971fea0a568d0224c068a03749c9df6 -0.5350596538614185 1.3931812166715036
d21529a2a934acc2cd860dd30015c8d1 0.4268114672112242 -0.5607988861423532
ba3b7fc5a664ece31017f0cbe65b1044 -0.03927107330449808 -0.11196328121092258
f95029e5a1e54bb43fe12935d7c1caac 1.2622794461055586 -2.3584808008096627
26bf298f39cd0598c3c0b27dc8465b33 0.3261940674291337 -0.44321614196901704
d2a1ca66d5c6236cc3b3900362dc18eb 1.7789211002880614 -3.4859877425561736
5bbcc4e86ffb93c7a6cd2a69637e3bc8 -0.16078247199637308 0.139357388831733
690cd0ff6fc957d963c494de20d50d69 1.7143817891413815 -2.5531560797395283
7c0f6eefe9e140abe4beeae797061e31 0.7951205400246502 -0.42303478753322876
e77b4c965ea6c076d9449a4719948a91 1.3291216750746537 -2.3452080052159627
4a730864dd494e59a485f2cef7e629a1 2.501181778562156 -2.411543160944288
6fff3ac707f2d859b06eca15a2169bde 2.1814149011445396 -2.5431379107330594
2092c3c95ec044a5816c90a1b38a87db 1.0800631303150534 -1.2286732763556267
cf45de5a5ffdac9a9850c561a69faabf 0.37962593606200556 -0.5914083978426226
216c14f4f1ab78fe6d94af6ad470eb1b -0.367701990375761 0.1045903748867465
f4fbc75700f983da1498a93e60886559 1.0338955417861273 -1.6616249012318822
6231fd1e307a4ee9a4469dd888a74f3d 2.0092416935918975 -2.730666876111303
0f995b24faa7fd071914de1aefaf880a 2.518754184914787 -3.866322798395491
438357b9c26356aba266a44a62ab827c 0.9158472985450601 -0.4762336756762622
b4e168e0751c1ccd83e59149dd3e2429 1.0062537742909963 -0.6999923270187363
b922fbc6cb917069d9ad05d7ce4b2a01 -0.2356338560333333 1.0552142410602436
afdc750df0bb08b6e454d942731019ea -1.5747804247013368 1.7636007447303728
5c23fda826a567b7d9d8e8201d5a6588 2.252482738504954 -2.8231151174927414
deed57f64a92b4083300d7f7f163970f 1.065536222613233 -1.5578192370081796
9bb82b7968853747e6b2f7d49df95dc4 -0.3447851932443051 0.6733811584644784
e182768739668be0d49fdefc5e8e3411 -1.5747804247013362 1.5463466226944083
473550f4fad9e14b3fd78d7e417bec31 2.304812884689954 -3.9533268898396723
e18c96a20981278cef1528fe37f70929 0.3040557180937722 -1.370489834346755
1801f75051b7c418af024080376bf632 0.4370169658412886 -0.7462125100570197
1e67541eef21f094c8d798fd7b900df0 0.5409566194396236 -0.06840389861910157
88679a323eea734d5000922c9146e01d -1.574780424701336 1.0596151505405862
7383e67e3c37bad3b6acc21175a5f2ac 0.5842745497581321 0.017944195298669197
4ca38f7b622d8547937b32dd0ddb3463 0.17139865532822984 0.826548033676104
735994b04a3072f658972846a6f58909 -1.5747804247013368 1.6434916177363115
81629582e81b3375972b18a24ec022e0 -0.8020198113617578 -0.2709745339613967
6d080e12452f9cce975daf45d5f97a36 -0.8136498152704807 0.024864815267728657
a5b27210ac7e241a828018ff95b85d9c 2.156539173177994 -2.560037298669814
650e6f7309830e607f75229117b20764 -0.05594391692916667 -0.3551984511266948
95ecbee57ca56e438d2f785faa485fad 1.6006403511710832 -2.3251598819621564
03eeb7f1526344c0cd10bbbfc3b94372 -0.531183607227427 0.4238042676192637
1eececea8c182aa11ef1d3439216cfc1 -0.678900690087309 -0.4961885922360858
c30802e113000a8249c1703046da115c 1.3487040332525502 -0.9238439124015735
dfcbdf42722cc7de0a0693b8bd78c1c9 1.5263274703041008 -3.048015584627855
422359527522cb05dcee183e5a36981f 0.7112964256415988 -1.2521686757586235
52f3faac3c41891f88aa56226124b7e0 1.3773635020664607 -1.5644260624929667
0cd6cb602dc08e9d1c63d4dddc9c5b95 0.4716267980855653 -0.09665884916090417
f00411c121d9aee8a6f55d9fc0a759ec -0.8136498152704809 -0.40623271866604926
7ebd1eda121ba187e64eb65af96a6b62 0.03901921613369397 -0.356160858340407
aef56b953667818f399b1f33532d3f88 -0.838670679909726 -0.2999542910548778
12bf34a18d620aafa33bd40697e09077 1.64445929519913 -2.994642324993304
1edb8de453ebcf296e36162a6e6888be 0.2946206360980612 -0.6815730503418063
8f71a9a8060aa494e29b491be1189284 -0.5918240165202553 -0.36092839175604685
08f21e0e21f8f635d536c1f9053d11fa 1.632079361222535 -1.708613338423831
8bb3b17bd89a19b8fb8127511d36eed0 -0.6859434093289836 0.05603444865901386
056394b50740f7d8d101ce38a7d92ff9 0.007203771230961387 0.0341663491557993
1886becc29b452e460cb30c79f7f8897 0.4555896689863501 -1.887921131822327
be42831588caa14346a2902a0790f9bb -1.5747804247013366 2.4637420113406927
e251eafd124a1ce7c62f915e50828525 0.12020005216672658 -0.7499865013474136
4fd952db1056e1588390cc62e351a2cc 1.5107515067921637 -3.4218699439445945
34dc6dadf2c28998cc74d583f169f9d4 -0.6588900131689254 -0.1373869522196527
c18b3aca4acc44fe5e5822fcc6c957f7 -0.05308674297326044 -1.4559419601405938
d2d0265f49d92adb0a35b44aa88dc89b 0.8958366216266782 -1.0991899895487012
f7b1d570b3db2c07841a539642dd2856 1.1945214037214238 -1.445671534808133
05d48b44261d7432859a0d480ae5d6f6 0.23376387023612488 0.263017381752215
4b6c2974d9ad4ca8b3f81dcf7e1054f6 1.7367609739784107 -3.218811843875268
ee8b3c1cffc3d03bdd1489dcf4d0c018 2.0757053609437146 -2.359537962211034
0f2d0764c141776f999568525a3722eb 0.2934868473067125 -0.6838213559801215
d647045c6d1362d275be511374e2edc0 1.5819935984372102 -1.3597734398098011
fffb89cff478ecc13b313516ec721dc0 1.1899341190543749 -1.679517615372978
daac2813ec4defb7cdc75147d26333bc 2.320691988585728 -3.0884048854569155
c53d15256569bfb8f3eeef18abaa7bf8 -1.5747804247013362 1.2022314473772289
d8d7b0624e5c59feabe7b1f39f4fcf77 0.07003237830118869 -0.753073979950082
505d58cbcf39d99b1c4d2d2edcce5650 0.7536242556560828 -3.372934557615977
38597742f92881ec9034ee60e7955787 -0.5236072698535945 1.3481676792722572
071427da716d9006329475e29222124e 0.9826969386246245 -0.6827651134781016
e2d4cfa41fe348e0abeeb9057913175c -0.8816332441413915 0.10855144210258683
8225436a09799c409a2f54e2f7b35463 1.6912675114359028 -3.0214338495186803
127c5591e63cb7d4ce0c520dc4f7d1c1 0.299105061269727 -0.21591658131125446
67cd0dd1cbcc428e4e0b2d80ea891226 -0.7083464490014045 0.5120183168959422
db4a8e3fe4c9fc8547da82ca35d20b2f 0.08222991934354673 -0.14152224926685508
d87abb84dc9d44e2c9abaf7431d91492 -1.574780424701336 0.5041587520062802
090f66af5d0d20a9ba480d6d24121ccb 1.1579152859119604 -2.9053716583616014
cd3f752f0d20802d0f55245543d81e49 1.5060434563806617 -2.8987609364642193
dae85c99714ddf8f7d3e6277a970ba49 -1.5747804247013368 1.267630307783695
c5174213be91ce526a127278cd2a575a -0.6463874080252596 -0.5755633966702165
8c51d49e5464751efa1ee21926a566c6 1.4289476103159156 -1.1576485269697052
d52a536497482242337ba9cadfdf5952 1.2581334141016756 -2.856254621281453
9e1c185cd0252cd2aaf63b71e39d3c83 -0.6122435242738217 -0.3769731953612714
61d4e7bb5d627de0245bc6ac3bd2d81b 0.8083255430849867 -0.9368494002859246
73d1e26efc9030714b2f4f2cc93d229f -1.172420946592811 0.56689409296489
cb8769b6e3a5b24a430cd98eddd8c129 1.193971944446552 -1.4455166963581045
4b904a9958b5499283c699cb43dab125 0.4070506653761117 0.04311078300117499
fbbd35429962530f09d8b94d85cd2f96 0.792161925612898 -2.4955017519720317
26c3054acb3e1fc013110260c85d8587 -0.7508212082002549 1.0557362421117276
d19c65b0a3448795926a7487f87e29c7 -1.0883028874375082 -0.3748587113639201
57139f52c6211e74fe74fa027eb2142f 0.4132854024629242 -1.1482438125040515
0c9f84ec2463ec7c26f8ae0ec30bf683 0.4166059685811607 -0.6635522262230554
0c586540880951408dcf7738f45bc6d1 -1.5747804247013362 -0.02480064297476403
1781d314b0fc81ec3ff4651c306a895b -0.6931902935472958 0.6643600592995704
6b597ae3e0bc34383b81089192fac18c -1.5747804247013364 0.04996626986954755
092d37806d56742796a5ba4bc29269d6 -0.07691428792434096 -0.10385933235332145
221a2f7048cf60eb5d2b2d9230b363ee 1.8292648714859925 -2.7315749011616006
5c7cfff27c273b2c705fcac1d39afdf8 0.20593623994843369 -0.40802737584871407
b045bd71cc3ba0ff912ae73d4cef3143 -1.0549200392813782 0.418661338948493
3913d2a55a3d914fa0761a3eb5fd9c26 0.6856408267851744 -1.1341383762697013
063b6492aeb17d3f9495c25e55332ab5 0.31130260231208506 -0.8516626882567748
d43a605adb4d7a5f22989e0656221028 -0.19242315282348077 -0.5851393310145714
0bd8b057c6ac446c64f8d80a717c7854 -0.10325441683879855 -1.0353705541258056
940211ba17ecc3c58952c1c289ade987 -0.16697747924599415 0.606570431348405
015f7bb6cd49b4af283205d8e4644d0f -1.1724209465928113 0.15310004460238202
f6a7531cfb5d216be908ada391df788a -0.44433328043907605 0.7072685612510035
cb6748bb562e4646e34d641eefcada11 0.1755309808160319 0.33343599504966703
574dbfcbb9235362c3a827d3d384470a -0.047468529010245675 -1.370571141029302
119eea795d97d0993d93777313bc1eb2 1.9214468176655966 -3.089427112505109
259db6c214b989fd2c21b4e296e19942 -0.05308674297326044 0.5862938748723683
da4e45a984189da1ccde7418d909f659 0.4276434147343946 -0.37565516412288114
995ac83d50c9e6ce71c13e3eb3bfcdc5 1.120322965520665 -1.8193731087042657
84bcc1f8b5e799a0b5fea9519520db9c -1.574780424701336 1.6405076430683678
